,UID,Type,mean_depth,p90_depth,Class,Area,FloodDmg
443,1000030007316.0,Offices,0.007,0.02,0,523,0.0
444,1000030006224.0,Offices,0.033,0.081,0,116,0.0
445,5000005105488363.0,Offices,0.001,0.001,0,47,0.0
446,1000030008185.0,Offices,0.067,0.191,0,2,0.0
447,5000005238690287.0,Offices,0.031,0.087,0,123,0.0
448,1000030007437.0,Offices,0.016,0.053,0,181,0.0
449,5000005202734043.0,Offices,0.023,0.052,0,66,0.0
450,1000030007310.0,Offices,0.018,0.054,0,213,0.0
451,5000005202733552.0,Offices,0.006,0.009,0,13,0.0
452,1000030005784.0,Offices,0.077,0.135,0,20,0.0
453,1000002310200473.0,Offices,0.036,0.097,0,29,0.0
454,1000030008029.0,Offices,0.094,0.168,0,12,0.0
455,1000030008010.0,Offices,0.01,0.017,0,893,0.0
456,1000030006766.0,Offices,0.004,0.005,0,63,0.0
457,1000030007142.0,Offices,0.007,0.018,0,57,0.0
458,1000030008577.0,Offices,,,,16,39024.0
459,5000005202734315.0,Offices,0.021,0.041,0,39,0.0
460,1000030006761.0,Offices,0.003,0.006,0,65,0.0
461,1000030006223.0,Offices,0.051,0.115,0,75,0.0
462,1000030006253.0,Offices,0.048,0.153,0,361,0.0
463,5000005202733953.0,Offices,0.012,0.023,0,201,0.0
464,1000030006231.0,Offices,0.007,0.018,0,10,0.0
465,5000005155478004.0,Offices,0.002,0.003,0,100,0.0
466,1000030007712.0,Offices,0.003,0.003,0,7,0.0
467,1000030006763.0,Offices,0.002,0.003,0,65,0.0
468,1000030007093.0,Offices,0.05,0.102,0,39,0.0
469,1000030007708.0,Offices,,,,2,4878.0
470,5000005105488368.0,Offices,0.002,0.002,0,21,0.0
471,1000030007148.0,Offices,0.019,0.047,0,228,0.0
472,5000005105488358.0,Offices,0.028,0.048,0,21,0.0
473,1000030006764.0,Offices,0.007,0.014,0,16,0.0
474,5000005202733553.0,Offices,0.022,0.052,0,25,0.0
475,5000005202733566.0,Offices,0.007,0.008,0,8,0.0
476,1000030006219.0,Offices,0.009,0.024,0,89,0.0
477,1000030007307.0,Offices,0.046,0.175,0,938,0.0
478,5000005107989911.0,Offices,0.003,0.004,0,21,0.0
479,1000030005780.0,Offices,0.088,0.16,0,33,0.0
480,5000005105611198.0,Offices,0.041,0.136,0,1130,0.0
481,1000030006280.0,Offices,0.092,0.166,0,51,0.0
482,1000030008562.0,Offices,,,,17,41463.0
483,1000030007432.0,Offices,0.012,0.029,0,13,0.0
484,1000030006285.0,Offices,0.086,0.188,0,456,0.0
485,1000030005783.0,Offices,0.066,0.137,0,18,0.0
486,1000030006279.0,Offices,0.074,0.148,0,923,0.0
487,1000030007140.0,Offices,0.007,0.016,0,261,0.0
488,5000005202734155.0,Offices,0.006,0.007,0,15,0.0
489,5000005210498874.0,Offices,0.012,0.012,0,12,0.0
490,5000005105488373.0,Offices,0.002,0.004,0,21,0.0
491,5000005238690319.0,Offices,0.004,0.007,0,12,0.0
492,1000030007141.0,Offices,0.003,0.004,0,122,0.0
493,1000002310200466.0,Offices,0.023,0.053,0,50,0.0
494,1000030006218.0,Offices,0.011,0.024,0,108,0.0
495,1000030008581.0,Offices,,,,16,39024.0
496,5000005155478165.0,Offices,0.009,0.027,0,143,0.0
497,5000005202734159.0,Offices,0.005,0.009,0,10,0.0
498,5000005202733920.0,Offices,0.005,0.008,0,10,0.0
499,1000030008020.0,Offices,,,,88,214632.0
500,1000030006755.0,Offices,0.023,0.06,0,18,0.0
501,5000005103014042.0,Offices,0.011,0.024,0,1746,0.0
502,1000030008579.0,Offices,,,,16,39024.0
503,5000005202734335.0,Offices,0.006,0.012,0,5,0.0
504,1000002020979226.0,Offices,0.036,0.14,0,1330,0.0
505,5000005239319485.0,Offices,0.006,0.01,0,43,0.0
506,5000005207582587.0,Offices,,,,3,7317.0
507,1000030007309.0,Offices,0.007,0.014,0,19,0.0
508,1000030005782.0,Offices,0.076,0.152,0,18,0.0
509,1000030005786.0,Offices,0.016,0.035,0,41,0.0
510,1000030006753.0,Offices,0.026,0.048,0,88,0.0
511,1000030006748.0,Offices,0.08,0.206,0,85,0.0
512,1000030008011.0,Offices,,,,3,7317.0
513,1000030006760.0,Offices,0.005,0.011,0,50,0.0
514,1000002310200478.0,Offices,0.011,0.034,0,1940,0.0
515,1000030006754.0,Offices,0.024,0.104,0,106,0.0
516,1000030046987.0,Offices,0.06,0.125,0,31,0.0
517,1000030006281.0,Offices,0.052,0.11,0,457,0.0
518,1000030007695.0,Offices,0.009,0.021,0,751,0.0
519,1000030007311.0,Offices,0.018,0.028,0,82,0.0
520,5000005210499097.0,Offices,0.015,0.033,0,5,0.0
521,1000030008022.0,Offices,0.003,0.005,0,127,0.0
522,1000038608540.0,Offices,,,,65,158535.0
523,1000030006225.0,Offices,0.007,0.016,0,43,0.0
524,5000005155478167.0,Offices,0.008,0.016,0,86,0.0
525,1000030005778.0,Offices,0.034,0.064,0,38,0.0
526,1000030006220.0,Offices,0.002,0.003,0,72,0.0
527,5000005155478166.0,Offices,0.002,0.003,0,19,0.0
528,1000030007315.0,Offices,0.015,0.027,0,417,0.0
529,1000030007139.0,Offices,0.011,0.019,0,477,0.0
530,1000030007443.0,Offices,0.017,0.028,0,120,0.0
531,5000005202734104.0,Offices,0.006,0.01,0,12,0.0
532,1000030007423.0,Offices,0.002,0.002,0,61,0.0
533,5000005105488372.0,Offices,0.002,0.002,0,21,0.0
534,1000002310181315.0,Offices,0.004,0.005,0,561,0.0
535,1000030008576.0,Offices,,,,16,39024.0
536,1000030007714.0,Offices,0.008,0.017,0,31,0.0
537,1000002310200470.0,Offices,0.002,0.003,0,31,0.0
538,5000005155478003.0,Offices,0.008,0.02,0,3,0.0
539,5000005210498944.0,Offices,0.013,0.021,0,8,0.0
540,1000030008023.0,Offices,0.004,0.004,0,4,0.0
541,1000038608623.0,Offices,,,,10,24390.0
542,5000005207582835.0,Offices,0.014,0.016,0,4,0.0
543,5000005202733760.0,Offices,0.073,0.209,0,9,0.0
544,1000030006216.0,Offices,0.035,0.07,0,6,0.0
545,5000005202733926.0,Offices,0.007,0.013,0,229,0.0
546,1000030006278.0,Offices,0.1,0.225,0,466,0.0
547,5000005105488352.0,Offices,0.002,0.002,0,21,0.0
548,5000005207585086.0,Offices,0.011,0.012,0,4,0.0
549,5000005105488357.0,Offices,0.002,0.004,0,21,0.0
550,1000030008125.0,Offices,,,,21,51219.0
551,1000030006762.0,Offices,0.004,0.008,0,90,0.0
552,5000005105488364.0,Offices,0.054,0.097,0,21,0.0
553,1000030005785.0,Offices,0.057,0.118,0,86,0.0
554,1000030006222.0,Offices,0.026,0.056,0,74,0.0
555,1000030008560.0,Offices,,,,17,41463.0
556,1000030008492.0,Offices,,,,77,187803.0
557,1000030008580.0,Offices,,,,16,39024.0
558,5000005239319452.0,Offices,0.031,0.041,0,14,0.0
559,1000030008491.0,Offices,0.008,0.012,0,59,0.0
560,1000030007707.0,Offices,0.01,0.021,0,155,0.0
561,5000005105488351.0,Offices,0.003,0.005,0,32,0.0
562,1000030006170.0,Offices,0.016,0.05,0,392,0.0
563,1000030007436.0,Offices,0.009,0.022,0,189,0.0
564,1000030007706.0,Offices,0.015,0.03,0,16,0.0
565,5000005202733636.0,Offices,0.032,0.08,0,15,0.0
566,5000005207583224.0,Offices,0.009,0.017,0,17,0.0
567,1000030007098.0,Offices,0.033,0.11,0,35,0.0
568,1000030006750.0,Offices,0.012,0.031,0,81,0.0
569,5000005238690354.0,Offices,0.048,0.134,0,38,0.0
570,1000030008045.0,Offices,0.009,0.022,0,176,0.0
571,1000030007710.0,Offices,0.084,0.219,0,6,0.0
572,5000005105488355.0,Offices,0.112,0.341,1,33,21120.0
573,5000005105488246.0,Offices,0.01,0.027,0,63,0.0
574,1000030007420.0,Offices,0.038,0.107,0,781,0.0
575,1000002310327823.0,Offices,0.009,0.014,0,27,0.0
576,5000005202733685.0,Offices,0.005,0.011,0,18,0.0
577,1000030006221.0,Offices,0.008,0.021,0,88,0.0
578,1000030008556.0,Offices,0.015,0.032,0,67,0.0
579,1000030008561.0,Offices,,,,17,41463.0
580,1000002310327821.0,Offices,0.017,0.026,0,93,0.0
581,1000030007100.0,Offices,0.008,0.016,0,233,0.0
582,5000005202733728.0,Offices,0.013,0.028,0,213,0.0
583,1000030007422.0,Offices,0.002,0.002,0,60,0.0
584,5000005210499799.0,Offices,0.007,0.013,0,36,0.0
585,1000030009397.0,Offices,0.176,0.216,0,86,0.0
586,1000002310181328.0,Offices,0.007,0.019,0,127,0.0
587,1000002310200481.0,Offices,0.026,0.053,0,44,0.0
588,1000038608425.0,Offices,0.015,0.051,0,4070,0.0
589,1000030005988.0,Offices,0.041,0.128,0,2369,0.0
590,1000030008557.0,Offices,0.04,0.08,0,67,0.0
591,1000030007314.0,Offices,0.008,0.016,0,560,0.0
592,1000030006752.0,Offices,0.023,0.071,0,834,0.0
593,1000030006757.0,Offices,0.003,0.006,0,61,0.0
594,5000005105488361.0,Offices,0.002,0.002,0,48,0.0
595,5000005202733714.0,Offices,0.017,0.034,0,4,0.0
596,5000005105488245.0,Offices,0.02,0.055,0,26,0.0
597,5000005105488354.0,Offices,0.001,0.001,0,21,0.0
598,5000005105488376.0,Offices,0.002,0.002,0,21,0.0
599,1000030006183.0,Offices,0.005,0.006,0,51,0.0
600,1000030006286.0,Offices,0.101,0.103,0,21,0.0
601,1000030007094.0,Offices,0.004,0.007,0,86,0.0
602,1000030006751.0,Offices,0.007,0.015,0,32,0.0
603,5000005207582375.0,Offices,0.06,0.099,0,14,0.0
604,1000002310200471.0,Offices,0.006,0.011,0,54,0.0
605,1000030008016.0,Offices,0.004,0.005,0,27,0.0
606,1000030008039.0,Offices,0.007,0.013,0,1276,0.0
607,1000030007430.0,Offices,0.163,0.173,0,27,0.0
608,1000030007433.0,Offices,0.014,0.032,0,12,0.0
609,1000030008021.0,Offices,,,,128,312192.0
610,1000030007421.0,Offices,0.002,0.003,0,55,0.0
611,5000005189793637.0,Offices,0.038,0.149,0,239,0.0
612,1000002310294861.0,Offices,0.105,0.235,0,60,0.0
613,1000002310294860.0,Offices,0.014,0.028,0,75,0.0
614,1000030049693.0,Offices,0.034,0.061,0,17,0.0
615,1000030049692.0,Offices,0.055,0.114,0,103,0.0
616,1000030049694.0,Offices,0.038,0.1,0,90,0.0
617,1000030011204.0,Offices,0.005,0.009,0,69,0.0
618,5000005239344629.0,Offices,0.034,0.056,0,4,0.0
619,1000030011205.0,Offices,0.007,0.011,0,14,0.0
620,5000005207583052.0,Offices,0.015,0.022,0,8,0.0
621,1000002310294867.0,Offices,0.095,0.235,0,452,0.0
622,1000002310294868.0,Offices,0.27,0.324,1,24,15360.0
623,1000030049246.0,Offices,0.004,0.007,0,808,0.0
624,1000030049255.0,Offices,0.111,0.434,1,1121,717440.0
625,5000005104422359.0,Offices,0.002,0.002,0,121,0.0
626,5000005104422339.0,Offices,0.008,0.02,0,14,0.0
627,1000030049217.0,Offices,0.032,0.076,0,36,0.0
628,1000030049264.0,Offices,0.009,0.024,0,76,0.0
629,1000030049704.0,Offices,0.073,0.115,0,58,0.0
630,5000005202750248.0,Offices,0.043,0.1,0,8,0.0
631,1000030049271.0,Offices,0.054,0.21,0,221,0.0
632,1000030049597.0,Offices,0.004,0.006,0,25,0.0
633,1000030049584.0,Offices,0.066,0.141,0,71,0.0
634,5000005104422350.0,Offices,0.104,0.23,0,16,0.0
635,5000005238723574.0,Offices,0.002,0.003,0,24,0.0
636,1000030049266.0,Offices,0.007,0.021,0,79,0.0
637,1000030049338.0,Offices,0.044,0.097,0,4,0.0
638,1000030049585.0,Offices,0.07,0.161,0,66,0.0
639,1000030049268.0,Offices,0.066,0.177,0,3,0.0
640,1000002310330773.0,Offices,0.022,0.043,0,76,0.0
641,5000005155553692.0,Offices,0.043,0.142,0,1359,0.0
642,5000005104495177.0,Offices,0.006,0.011,0,49,0.0
643,1000030049589.0,Offices,0.07,0.202,0,53,0.0
644,1000030049070.0,Offices,0.018,0.034,0,67,0.0
645,1000030049237.0,Offices,0.089,0.282,0,1015,0.0
646,1000002020978024.0,Offices,0.014,0.039,0,11,0.0
647,5000005104495194.0,Offices,0.006,0.01,0,41,0.0
648,1000030049587.0,Offices,0.043,0.115,0,84,0.0
649,1000030049069.0,Offices,0.007,0.013,0,70,0.0
650,1000030048831.0,Offices,0.016,0.023,0,8,0.0
651,1000030049593.0,Offices,0.045,0.125,0,706,0.0
652,1000030049562.0,Offices,0.084,0.14,0,133,0.0
653,5000005202749959.0,Offices,0.091,0.223,0,63,0.0
654,1000030049707.0,Offices,0.067,0.137,0,170,0.0
655,5000005238720781.0,Offices,0.003,0.003,0,11,0.0
656,1000030049238.0,Offices,0.209,0.488,1,1880,1203200.0
657,5000005238723715.0,Offices,0.006,0.008,0,4,0.0
658,1000030049594.0,Offices,0.096,0.178,0,439,0.0
659,1000030049184.0,Offices,0.004,0.007,0,25,0.0
660,1000030049705.0,Offices,0.041,0.041,0,17,0.0
661,1000030049072.0,Offices,0.072,0.215,0,74,0.0
662,5000005202749930.0,Offices,0.005,0.012,0,81,0.0
663,1000030049592.0,Offices,0.197,0.328,1,385,246400.0
664,5000005104417447.0,Offices,0.06,0.224,0,78,0.0
665,5000005119791297.0,Offices,0.016,0.029,0,191,0.0
666,5000005104422347.0,Offices,0.005,0.007,0,78,0.0
667,5000005202749724.0,Offices,0.002,0.003,0,41,0.0
668,1000030049260.0,Offices,0.039,0.153,0,82,0.0
669,1000030049239.0,Offices,0.172,0.495,1,4302,2753280.0
670,5000005202749851.0,Offices,0.117,0.28,0,15,0.0
671,5000005155553695.0,Offices,0.181,0.498,1,1480,947200.0
672,1000030049265.0,Offices,0.023,0.039,0,7,0.0
673,1000030048830.0,Offices,0.009,0.018,0,140,0.0
674,1000030049234.0,Offices,0.027,0.061,0,829,0.0
675,5000005210209710.0,Offices,0.024,0.069,0,102,0.0
676,1000030049586.0,Offices,0.044,0.122,0,20,0.0
677,1000030049259.0,Offices,0.112,0.32,1,73,46720.0
678,5000005238723576.0,Offices,0.005,0.008,0,10,0.0
679,5000005202749884.0,Offices,0.042,0.091,0,4,0.0
680,1000030049698.0,Offices,0.022,0.062,0,8,0.0
681,5000005104495195.0,Offices,0.154,0.2,0,28,0.0
682,1000030049339.0,Offices,0.044,0.098,0,3,0.0
683,1000030049258.0,Offices,0.075,0.238,0,982,0.0
684,1000042799203.0,Offices,0.022,0.037,0,1,0.0
685,1000030049596.0,Offices,0.003,0.004,0,5,0.0
686,1000030049270.0,Offices,0.004,0.005,0,3,0.0
687,1000030049583.0,Offices,0.052,0.111,0,67,0.0
688,1000030082410.0,Offices,0.027,0.048,0,53,0.0
689,5000005108165958.0,Offices,0.041,0.126,0,421,0.0
690,1000000060800528.0,Offices,0.043,0.113,0,5,0.0
691,5000005202749897.0,Offices,0.177,0.316,1,31,19840.0
692,5000005202749747.0,Offices,0.551,0.63,1,26,21268.0
693,5000005104422365.0,Offices,0.022,0.049,0,19,0.0
694,5000005202749731.0,Offices,0.107,0.161,0,385,0.0
695,1000030049247.0,Offices,0.003,0.005,0,4,0.0
696,5000005210209454.0,Offices,0.045,0.109,0,14,0.0
697,1000030049699.0,Offices,0.058,0.204,0,3101,0.0
698,5000005202750250.0,Offices,0.033,0.07,0,4,0.0
699,5000005119791295.0,Offices,0.01,0.012,0,146,0.0
700,1000030049274.0,Offices,0.147,0.308,1,424,271360.0
701,1000030049272.0,Offices,0.071,0.169,0,487,0.0
702,1000030049218.0,Offices,0.017,0.021,0,15,0.0
703,5000005104422369.0,Offices,0.027,0.038,0,45,0.0
704,1000000060800535.0,Offices,0.052,0.13,0,2,0.0
705,1000030049262.0,Offices,0.045,0.082,0,76,0.0
706,1000030049236.0,Offices,0.048,0.148,0,2833,0.0
707,1000030049235.0,Offices,0.492,0.716,1,926,757468.0
708,5000005119791296.0,Offices,0.069,0.232,0,141,0.0
709,1000030049269.0,Offices,0.007,0.011,0,2,0.0
710,1000000060800606.0,Offices,0.171,0.484,1,9,5760.0
711,1000030049700.0,Offices,0.02,0.042,0,24,0.0
712,5000005155553694.0,Offices,0.086,0.219,0,2786,0.0
713,5000005238720786.0,Offices,0.082,0.157,0,6,0.0
714,1000030049216.0,Offices,0.022,0.047,0,268,0.0
715,1000030049340.0,Offices,0.014,0.033,0,3,0.0
716,1000030049224.0,Offices,0.198,0.559,1,403,329654.0
717,5000005155553693.0,Offices,0.034,0.081,0,1376,0.0
718,1000030048832.0,Offices,0.065,0.115,0,108,0.0
719,1000030049335.0,Offices,0.02,0.047,0,81,0.0
720,1000030049225.0,Offices,0.012,0.017,0,19,0.0
721,5000005104422349.0,Offices,0.069,0.261,0,1434,0.0
722,1000030049240.0,Offices,0.159,0.267,0,17,0.0
723,1000030049595.0,Offices,0.06,0.089,0,7,0.0
724,5000005202750139.0,Offices,0.101,0.297,0,1675,0.0
725,1000030049071.0,Offices,0.024,0.063,0,95,0.0
726,1000030049242.0,Offices,0.046,0.104,0,48,0.0
727,1000030049254.0,Offices,0.079,0.176,0,1127,0.0
728,5000005119791299.0,Offices,0.034,0.076,0,99,0.0
729,1000030127455.0,Public Buildings,0.093,0.311,0,2508,0.0
730,5000005207525634.0,Public Buildings,0.004,0.008,0,5,0.0
731,1000030127463.0,Public Buildings,0.236,0.28,0,40,0.0
732,1000030082186.0,Public Buildings,0.01,0.028,0,1405,0.0
733,1000030127477.0,Public Buildings,0.018,0.018,0,10,0.0
734,1000030130451.0,Public Buildings,0.027,0.077,0,1909,0.0
735,1000002310380400.0,Public Buildings,0.014,0.047,0,926,0.0
736,1000030127462.0,Public Buildings,0.338,0.375,1,34,21760.0
737,5000005239151627.0,Public Buildings,0.024,0.049,0,137,0.0
738,1000002310380407.0,Public Buildings,,,,34,82926.0
739,1000002310380402.0,Public Buildings,0.018,0.042,0,1390,0.0
740,1000030127456.0,Public Buildings,0.144,0.356,1,45,28800.0
741,1000002310380397.0,Public Buildings,,,,16,39024.0
742,1000002310380409.0,Public Buildings,,,,8,19512.0
743,1000002310227605.0,Public Buildings,0.117,0.272,0,2681,0.0
744,1000030126587.0,Public Buildings,0.009,0.015,0,123,0.0
745,5000005202723687.0,Public Buildings,0.213,0.236,0,9,0.0
746,1000030127460.0,Public Buildings,0.122,0.278,0,9,0.0
747,5000005205280799.0,Public Buildings,0.023,0.044,0,6,0.0
748,1000030126584.0,Public Buildings,0.016,0.053,0,563,0.0
749,1000030128276.0,Public Buildings,0.026,0.078,0,2833,0.0
750,1000030126586.0,Public Buildings,0.037,0.157,0,128,0.0
751,1000030127495.0,Public Buildings,0.003,0.005,0,30,0.0
752,1000002310227596.0,Public Buildings,0.16,0.213,0,17,0.0
753,5000005202723527.0,Public Buildings,0.028,0.03,0,8,0.0
754,1000030128274.0,Public Buildings,0.101,0.2,0,111,0.0
755,5000005202723362.0,Public Buildings,0.017,0.022,0,6,0.0
756,1000030127461.0,Public Buildings,0.344,0.427,1,9,5760.0
757,1000002310380469.0,Public Buildings,0.013,0.034,0,485,0.0
758,1000030130321.0,Public Buildings,0.005,0.004,0,1071,0.0
759,1000030082187.0,Public Buildings,0.004,0.003,0,76,0.0
760,1000002310389266.0,Public Buildings,0.003,0.005,0,14,0.0
761,5000005205280040.0,Public Buildings,0.008,0.018,0,5,0.0
762,1000030130583.0,Public Buildings,,,,10,24390.0
763,1000030130603.0,Public Buildings,0.023,0.023,0,8,0.0
764,1000002310380466.0,Public Buildings,0.007,0.016,0,8,0.0
765,5000005205280627.0,Public Buildings,0.002,0.003,0,26,0.0
766,1000030130312.0,Public Buildings,0.012,0.021,0,43,0.0
767,1000030130604.0,Public Buildings,0.039,0.004,0,60,0.0
768,1000030130436.0,Public Buildings,0.017,0.035,0,44,0.0
769,1000030130320.0,Public Buildings,0.004,0.008,0,1186,0.0
770,1000030082188.0,Public Buildings,0.007,0.019,0,62,0.0
771,1000030130605.0,Public Buildings,,,,2,4878.0
772,1000030130582.0,Public Buildings,0.002,0.002,0,218,0.0
773,1000042800759.0,Public Buildings,0.045,0.085,0,63,0.0
774,1000030080724.0,Public Buildings,0.004,0.006,0,20,0.0
775,1000030080531.0,Public Buildings,0.002,0.004,0,7,0.0
776,1000030080718.0,Public Buildings,0.072,0.16,0,371,0.0
777,1000042800773.0,Public Buildings,0.213,0.417,1,148,94720.0
778,5000005202749938.0,Public Buildings,0.036,0.095,0,20,0.0
779,5000005210606941.0,Public Buildings,0.007,0.01,0,23,0.0
780,5000005210606725.0,Public Buildings,,,,25,60975.0
781,1000042800770.0,Public Buildings,,,,20,48780.0
782,1000030079655.0,Public Buildings,0.003,0.003,0,44,0.0
783,5000005157645266.0,Public Buildings,0.018,0.031,0,16,0.0
784,1000030080468.0,Public Buildings,0.004,0.005,0,785,0.0
785,1000042800767.0,Public Buildings,0.043,0.113,0,68,0.0
786,1000030080722.0,Public Buildings,,,,29,70731.0
787,1000042800772.0,Public Buildings,0.172,0.427,1,69,44160.0
788,1000030079656.0,Public Buildings,0.022,0.047,0,1181,0.0
789,1000002020957719.0,Public Buildings,0.027,0.027,0,15,0.0
790,1000030080716.0,Public Buildings,,,,42,102438.0
791,1000042800764.0,Public Buildings,0.034,0.078,0,551,0.0
792,1000030079916.0,Public Buildings,0.011,0.022,0,2591,0.0
793,1000030080720.0,Public Buildings,0.063,0.129,0,60,0.0
794,1000030080723.0,Public Buildings,0.015,0.024,0,17178,0.0
795,1000042800766.0,Public Buildings,0.102,0.344,1,68,43520.0
796,5000005157645324.0,Public Buildings,0.011,0.019,0,16,0.0
797,5000005157645305.0,Public Buildings,0.039,0.067,0,16,0.0
798,1000030079663.0,Public Buildings,0.243,0.397,1,6,3840.0
799,5000005210606743.0,Public Buildings,0.069,0.171,0,24,0.0
800,1000030079654.0,Public Buildings,,,,24,58536.0
801,1000030079652.0,Public Buildings,0.1,0.332,1,25936,16599040.0
802,1000042800771.0,Public Buildings,,,,17,41463.0
803,5000005205279863.0,Public Buildings,0.031,0.062,0,12,0.0
804,1000030080529.0,Public Buildings,0.121,0.271,0,380,0.0
805,1000030080533.0,Public Buildings,0.257,0.313,1,9,5760.0
806,1000030079589.0,Public Buildings,0.014,0.037,0,168,0.0
807,5000005210606938.0,Public Buildings,,,,385,939015.0
808,5000005157645278.0,Public Buildings,0.114,0.389,1,18,11520.0
809,5000005239165767.0,Public Buildings,0.003,0.005,0,19,0.0
810,1000042800763.0,Public Buildings,0.009,0.021,0,151,0.0
811,5000005202749974.0,Public Buildings,0.004,0.006,0,8,0.0
812,1000000060906999.0,Public Buildings,0.031,0.07,0,16,0.0
813,1000042800774.0,Public Buildings,0.14,0.338,1,96,61440.0
814,1000042800761.0,Public Buildings,0.012,0.02,0,100,0.0
815,1000030082183.0,Public Buildings,0.014,0.055,0,2525,0.0
816,5000005157645286.0,Public Buildings,0.025,0.035,0,16,0.0
817,1000042800760.0,Public Buildings,0.024,0.076,0,69,0.0
818,1000030081405.0,Public Buildings,0.008,0.009,0,39,0.0
819,1000030079648.0,Public Buildings,0.165,0.538,1,1600,1308800.0
820,1000042800758.0,Public Buildings,0.084,0.156,0,62,0.0
821,1000042800765.0,Public Buildings,0.026,0.065,0,165,0.0
822,1000042800775.0,Public Buildings,0.109,0.393,1,6880,4403200.0
823,1000002020957729.0,Public Buildings,0.014,0.029,0,38,0.0
824,1000042800768.0,Public Buildings,0.03,0.07,0,69,0.0
825,1000030080715.0,Public Buildings,,,,86,209754.0
826,1000030080721.0,Public Buildings,,,,18,43902.0
827,1000030079662.0,Public Buildings,0.052,0.108,0,35,0.0
828,1000042800762.0,Public Buildings,0.003,0.005,0,28,0.0
829,1000030079919.0,Public Buildings,0.028,0.037,0,95,0.0
830,5000005205279963.0,Public Buildings,0.013,0.04,0,12,0.0
831,1000030080698.0,Public Buildings,,,,20,48780.0
832,5000005157645288.0,Public Buildings,0.018,0.026,0,16,0.0
833,5000005210209434.0,Public Buildings,0.036,0.076,0,6,0.0
834,5000005210209806.0,Public Buildings,0.007,0.011,0,7,0.0
835,1000042799200.0,Public Buildings,0.011,0.015,0,10,0.0
836,1000030082184.0,Public Buildings,0.09,0.248,0,19,0.0
837,1000030082185.0,Public Buildings,0.002,0.003,0,41,0.0
838,1000030080681.0,Public Buildings,0.002,0.003,0,21,0.0
839,5000005239165791.0,Public Buildings,0.003,0.004,0,13,0.0
840,5000005154702921.0,Public Buildings,0.176,0.584,1,696,569328.0
